Date      	File 	RT (sec)       	Area           	H2             	RT (sec)       _1	Area           _2	N2             	RT (sec)       _3	Area           _4	NH3            	Sample name
08.02.2025 10:11:39	Exp003_R150_#2674_1291	19.43	17646	75	24.39	122670	11.859	38.65	4190	0.182	Stream 2 - R150
08.02.2025 10:14:38	Exp003_R150_#2674_1292	19.43	17661	75	24.39	122714	11.864	38.65	4329	0.188	Stream 2 - R150
08.02.2025 10:17:39	Exp003_R150_#2674_1293	19.43	18227	76	24.39	122574	11.85	38.66	4240	0.184	Stream 2 - R150
08.02.2025 10:20:39	Exp003_R150_#2674_1294	19.43	17695	75	24.39	123078	11.899	38.65	4316	0.187	Stream 2 - R150
08.02.2025 10:23:39	Exp003_R150_#2674_1295	19.43	17714	75	24.4	122924	11.884	38.65	4508	0.195	Stream 2 - R150
08.02.2025 10:26:39	Exp003_R150_#2674_1296	19.43	17700	75	24.4	122647	11.857	38.65	4779	0.207	Stream 2 - R150
08.02.2025 10:29:39	Exp003_R150_#2674_1297	19.43	17799	75	24.4	122447	11.838	38.65	5001	0.217	Stream 2 - R150
08.02.2025 10:32:39	Exp003_R150_#2674_1298	19.43	17843	75	24.4	122521	11.845	38.66	5160	0.224	Stream 2 - R150
08.02.2025 10:35:39	Exp003_R150_#2674_1299	19.43	17763	75	24.4	122858	11.878	38.66	4910	0.213	Stream 2 - R150
08.02.2025 10:38:40	Exp003_R150_#2674_1300	19.43	17829	75	24.4	122935	11.885	38.65	5396	0.234	Stream 2 - R150
08.02.2025 10:41:40	Exp003_R150_#2674_1301	19.43	17818	75	24.4	122656	11.858	38.65	5565	0.241	Stream 2 - R150
08.02.2025 10:44:39	Exp003_R150_#2674_1302	19.43	17849	75	24.4	122624	11.855	38.65	5728	0.248	Stream 2 - R150
08.02.2025 10:47:40	Exp003_R150_#2674_1303	19.43	17905	76	24.39	123184	11.909	38.65	5528	0.24	Stream 2 - R150
08.02.2025 10:50:40	Exp003_R150_#2674_1304	19.44	17915	76	24.4	122814	11.873	38.65	5986	0.26	Stream 2 - R150
08.02.2025 10:53:40	Exp003_R150_#2674_1305	19.44	17912	76	24.4	122635	11.856	38.65	6338	0.275	Stream 2 - R150
08.02.2025 10:56:40	Exp003_R150_#2674_1306	19.44	17966	76	24.4	122666	11.859	38.65	6574	0.285	Stream 2 - R150
08.02.2025 10:59:40	Exp003_R150_#2674_1307	19.44	17975	76	24.4	123442	11.934	38.65	6218	0.27	Stream 2 - R150
08.02.2025 11:02:40	Exp003_R150_#2674_1308	19.44	17905	76	24.4	122842	11.876	38.65	6969	0.302	Stream 2 - R150
08.02.2025 11:05:41	Exp003_R150_#2674_1309	19.44	18052	76	24.4	122828	11.875	38.65	7041	0.305	Stream 2 - R150
08.02.2025 11:08:40	Exp003_R150_#2674_1310	19.43	18116	76	24.4	122945	11.886	38.64	7520	0.326	Stream 2 - R150
08.02.2025 11:11:41	Exp003_R150_#2674_1311	19.43	18169	76	24.4	122952	11.887	38.63	8076	0.35	Stream 2 - R150
08.02.2025 11:14:41	Exp003_R150_#2674_1312	19.44	18135	76	24.4	122701	11.862	38.63	8633	0.374	Stream 2 - R150
08.02.2025 11:17:41	Exp003_R150_#2674_1313	19.44	18053	76	24.4	123060	11.897	38.64	8701	0.377	Stream 2 - R150
08.02.2025 11:20:41	Exp003_R150_#2674_1314	19.44	18122	76	24.4	122867	11.878	38.57	9654	0.419	Stream 2 - R150
08.02.2025 11:23:41	Exp003_R150_#2674_1315	19.44	18133	76	24.4	123146	11.905	38.56	10732	0.465	Stream 2 - R150
08.02.2025 11:26:41	Exp003_R150_#2674_1316	19.44	18077	76	24.4	122867	11.878	38.56	11264	0.488	Stream 2 - R150
08.02.2025 11:29:41	Exp003_R150_#2674_1317	19.44	17548	75	24.4	123535	11.943	38.55	12033	0.522	Stream 2 - R150
08.02.2025 11:32:41	Exp003_R150_#2674_1318	19.44	18046	76	24.4	123080	11.899	38.54	13864	0.601	Stream 2 - R150
08.02.2025 11:35:41	Exp003_R150_#2674_1319	19.44	18077	76	24.4	122640	11.856	38.53	15218	0.66	Stream 2 - R150
08.02.2025 11:38:41	Exp003_R150_#2674_1320	19.44	18102	76	24.4	122636	11.856	38.52	16778	0.727	Stream 2 - R150
08.02.2025 11:41:42	Exp003_R150_#2674_1321	19.44	17516	75	24.4	123288	11.919	38.52	17139	0.743	Stream 2 - R150
08.02.2025 11:44:42	Exp003_R150_#2674_1322	19.44	17497	75	24.4	123492	11.939	38.51	18852	0.817	Stream 2 - R150
08.02.2025 11:47:42	Exp003_R150_#2674_1323	19.44	17529	75	24.4	122773	11.869	38.51	21086	0.914	Stream 2 - R150
08.02.2025 11:50:42	Exp003_R150_#2674_1324	19.44	17514	75	24.4	122880	11.88	38.51	22863	0.991	Stream 2 - R150
08.02.2025 11:53:42	Exp003_R150_#2674_1325	19.44	17533	75	24.4	122887	11.88	38.5	24445	1.06	Stream 2 - R150
08.02.2025 11:56:42	Exp003_R150_#2674_1326	19.43	17654	75	24.4	122934	11.885	38.5	25036	1.086	Stream 2 - R150
08.02.2025 11:59:42	Exp003_R150_#2674_1327	19.44	17563	75	24.41	123259	11.916	38.5	26539	1.151	Stream 2 - R150
08.02.2025 12:02:42	Exp003_R150_#2674_1328	19.44	17550	75	24.41	122774	11.869	38.49	29167	1.265	Stream 2 - R150
08.02.2025 12:05:42	Exp003_R150_#2674_1329	19.43	17898	75	24.39	123712	11.96	38.48	29946	1.298	Stream 2 - R150
08.02.2025 12:08:43	Exp003_R150_#2674_1330	19.43	17932	76	24.39	123170	11.908	38.48	33032	1.432	Stream 2 - R150
08.02.2025 12:11:43	Exp003_R150_#2674_1331	19.43	17941	76	24.39	122798	11.872	38.47	35160	1.525	Stream 2 - R150
08.02.2025 12:14:43	Exp003_R150_#2674_1332	19.43	17907	76	24.39	123133	11.904	38.48	35508	1.54	Stream 2 - R150
08.02.2025 12:17:43	Exp003_R150_#2674_1333	19.43	17919	76	24.39	123066	11.898	38.48	37218	1.614	Stream 2 - R150
08.02.2025 12:20:43	Exp003_R150_#2674_1334	19.43	17426	75	24.39	123326	11.923	38.47	38741	1.68	Stream 2 - R150
08.02.2025 12:23:43	Exp003_R150_#2674_1335	19.43	17346	74	24.39	122722	11.864	38.46	42792	1.855	Stream 2 - R150
08.02.2025 12:26:44	Exp003_R150_#2674_1336	19.42	17591	75	24.38	123624	11.952	38.45	42639	1.849	Stream 2 - R150
08.02.2025 12:29:43	Exp003_R150_#2674_1337	19.43	17341	74	24.39	122952	11.887	38.46	44415	1.926	Stream 2 - R150
08.02.2025 12:32:44	Exp003_R150_#2674_1338	19.42	17505	75	24.38	123081	11.899	38.44	46260	2.006	Stream 2 - R150
08.02.2025 12:35:44	Exp003_R150_#2674_1339	19.43	17333	74	24.39	122970	11.888	38.44	50047	2.17	Stream 2 - R150
08.02.2025 12:38:44	Exp003_R150_#2674_1340	19.43	17450	75	24.39	123051	11.896	38.43	51017	2.212	Stream 2 - R150
08.02.2025 12:41:43	Exp003_R150_#2674_1341	19.42	17596	75	24.39	123404	11.93	38.43	51781	2.245	Stream 2 - R150
08.02.2025 12:44:44	Exp003_R150_#2674_1342	19.43	17396	75	24.39	122479	11.841	38.43	55886	2.423	Stream 2 - R150
08.02.2025 12:47:44	Exp003_R150_#2674_1343	19.43	17458	75	24.39	122384	11.832	38.43	58007	2.515	Stream 2 - R150
08.02.2025 12:50:44	Exp003_R150_#2674_1344	19.43	17384	75	24.39	122633	11.856	38.42	59301	2.571	Stream 2 - R150
08.02.2025 12:53:44	Exp003_R150_#2674_1345	19.43	17363	74	24.39	123098	11.901	38.41	60119	2.607	Stream 2 - R150
08.02.2025 12:56:44	Exp003_R150_#2674_1346	19.43	17448	75	24.39	122762	11.868	38.42	61150	2.651	Stream 2 - R150
08.02.2025 12:59:44	Exp003_R150_#2674_1347	19.43	17458	75	24.39	122249	11.819	38.41	65946	2.859	Stream 2 - R150
08.02.2025 13:02:44	Exp003_R150_#2674_1348	19.43	17436	75	24.39	122249	11.819	38.41	67716	2.936	Stream 2 - R150
08.02.2025 13:05:45	Exp003_R150_#2674_1349	19.43	17498	75	24.39	122144	11.808	38.4	69992	3.035	Stream 2 - R150
08.02.2025 13:08:45	Exp003_R150_#2674_1350	19.43	17462	75	24.39	122693	11.862	38.39	70360	3.051	Stream 2 - R150
08.02.2025 13:11:45	Exp003_R150_#2674_1351	19.43	17462	75	24.39	122861	11.878	38.39	70769	3.068	Stream 2 - R150
08.02.2025 13:14:45	Exp003_R150_#2674_1352	19.43	17471	75	24.39	122295	11.823	38.4	73816	3.201	Stream 2 - R150
08.02.2025 13:17:45	Exp003_R150_#2674_1353	19.43	17406	75	24.39	122284	11.822	38.38	77201	3.347	Stream 2 - R150
08.02.2025 13:20:45	Exp003_R150_#2674_1354	19.43	17441	75	24.39	122556	11.848	38.39	76275	3.307	Stream 2 - R150
08.02.2025 13:23:45	Exp003_R150_#2674_1355	19.43	17469	75	24.39	121963	11.791	38.37	81848	3.549	Stream 2 - R150
08.02.2025 13:26:45	Exp003_R150_#2674_1356	19.43	17422	75	24.39	122323	11.826	38.37	83353	3.614	Stream 2 - R150
08.02.2025 13:29:45	Exp003_R150_#2674_1357	19.43	17451	75	24.39	122292	11.823	38.37	82594	3.581	Stream 2 - R150
08.02.2025 13:32:45	Exp003_R150_#2674_1358	19.43	16864	73	24.39	122200	11.814	38.36	87137	3.778	Stream 2 - R150
08.02.2025 13:35:46	Exp003_R150_#2674_1359	19.43	16872	73	24.39	122556	11.848	38.36	85908	3.725	Stream 2 - R150
08.02.2025 13:38:46	Exp003_R150_#2674_1360	19.43	16855	73	24.39	122158	11.81	38.34	91119	3.951	Stream 2 - R150
08.02.2025 13:41:46	Exp003_R150_#2674_1361	19.43	16875	73	24.39	121955	11.79	38.34	92619	4.016	Stream 2 - R150
08.02.2025 13:44:46	Exp003_R150_#2674_1362	19.42	16989	74	24.39	122280	11.822	38.33	94864	4.113	Stream 2 - R150
08.02.2025 13:47:46	Exp003_R150_#2674_1363	19.42	16962	74	24.39	122076	11.802	38.33	97431	4.225	Stream 2 - R150
08.02.2025 13:50:46	Exp003_R150_#2674_1364	19.43	16835	73	24.39	122567	11.849	38.34	95879	4.157	Stream 2 - R150
08.02.2025 13:53:47	Exp003_R150_#2674_1365	19.43	16857	73	24.39	121937	11.788	38.33	99486	4.314	Stream 2 - R150
08.02.2025 13:56:46	Exp003_R150_#2674_1366	19.43	16850	73	24.39	122108	11.805	38.33	100422	4.354	Stream 2 - R150
08.02.2025 13:59:46	Exp003_R150_#2674_1367	19.43	16797	73	24.39	122555	11.848	38.31	102984	4.465	Stream 2 - R150
08.02.2025 14:02:47	Exp003_R150_#2674_1368	19.43	16809	73	24.39	121807	11.776	38.31	107324	4.653	Stream 2 - R150
08.02.2025 14:05:46	Exp003_R150_#2674_1369	19.42	16762	73	24.39	122182	11.812	38.31	105745	4.585	Stream 2 - R150
08.02.2025 14:08:46	Exp003_R150_#2674_1370	19.43	16801	73	24.39	121860	11.781	38.3	111214	4.822	Stream 2 - R150
08.02.2025 14:11:47	Exp003_R150_#2674_1371	19.42	16778	73	24.39	121752	11.771	38.29	113608	4.926	Stream 2 - R150
08.02.2025 14:14:47	Exp003_R150_#2674_1372	19.42	16737	73	24.39	122226	11.816	38.3	111494	4.834	Stream 2 - R150
08.02.2025 14:17:47	Exp003_R150_#2674_1373	19.42	16734	73	24.39	122182	11.812	38.29	116621	5.057	Stream 2 - R150
08.02.2025 14:20:47	Exp003_R150_#2674_1374	19.42	16690	73	24.39	122154	11.809	38.28	119381	5.176	Stream 2 - R150
08.02.2025 14:23:47	Exp003_R150_#2674_1375	19.42	16714	73	24.39	121796	11.775	38.28	122210	5.299	Stream 2 - R150
08.02.2025 14:26:47	Exp003_R150_#2674_1376	19.42	16726	73	24.39	121893	11.784	38.27	123942	5.374	Stream 2 - R150
08.02.2025 14:29:47	Exp003_R150_#2674_1377	19.42	16978	74	24.38	122208	11.815	38.27	123208	5.342	Stream 2 - R150
08.02.2025 14:32:47	Exp003_R150_#2674_1378	19.42	16684	73	24.39	122640	11.856	38.26	125610	5.446	Stream 2 - R150
08.02.2025 14:35:47	Exp003_R150_#2674_1379	19.42	16698	73	24.39	122459	11.839	38.27	125395	5.437	Stream 2 - R150
08.02.2025 14:38:48	Exp003_R150_#2674_1380	19.42	16687	73	24.38	122739	11.866	38.26	127371	5.523	Stream 2 - R150
08.02.2025 14:41:48	Exp003_R150_#2674_1381	19.42	16582	73	24.38	122286	11.822	38.24	133734	5.799	Stream 2 - R150
08.02.2025 14:44:48	Exp003_R150_#2674_1382	19.42	16790	73	24.38	123075	11.898	38.24	133454	5.786	Stream 2 - R150
08.02.2025 14:47:48	Exp003_R150_#2674_1383	19.42	16656	73	24.38	122664	11.859	38.24	136942	5.938	Stream 2 - R150
08.02.2025 14:50:48	Exp003_R150_#2674_1384	19.42	16675	73	24.38	122450	11.838	38.24	139617	6.054	Stream 2 - R150
08.02.2025 14:53:49	Exp003_R150_#2674_1385	19.42	16674	73	24.38	122400	11.833	38.23	142063	6.16	Stream 2 - R150
08.02.2025 14:56:48	Exp003_R150_#2674_1386	19.42	16640	73	24.38	123015	11.893	38.24	139492	6.048	Stream 2 - R150
08.02.2025 14:59:48	Exp003_R150_#2674_1387	19.42	16638	73	24.38	123078	11.899	38.23	141975	6.156	Stream 2 - R150
08.02.2025 15:02:48	Exp003_R150_#2674_1388	19.42	16604	73	24.38	122338	11.827	38.22	148499	6.439	Stream 2 - R150
08.02.2025 15:05:48	Exp003_R150_#2674_1389	19.42	16644	73	24.38	122575	11.85	38.21	150426	6.522	Stream 2 - R150
08.02.2025 15:08:49	Exp003_R150_#2674_1390	19.42	16526	73	24.37	122388	11.832	38.2	153153	6.641	Stream 2 - R150
08.02.2025 15:11:49	Exp003_R150_#2674_1391	19.42	16594	73	24.38	122451	11.838	38.2	154423	6.696	Stream 2 - R150
08.02.2025 15:14:49	Exp003_R150_#2674_1392	19.42	16537	73	24.37	123106	11.901	38.21	151920	6.587	Stream 2 - R150
08.02.2025 15:17:49	Exp003_R150_#2674_1393	19.42	16547	73	24.37	122892	11.881	38.21	153352	6.649	Stream 2 - R150
08.02.2025 15:20:49	Exp003_R150_#2674_1394	19.42	16506	73	24.37	122630	11.855	38.19	160701	6.968	Stream 2 - R150
08.02.2025 15:23:49	Exp003_R150_#2674_1395	19.42	16581	73	24.37	122647	11.857	38.19	161691	7.011	Stream 2 - R150
08.02.2025 15:26:49	Exp003_R150_#2674_1396	19.42	16558	73	24.37	122981	11.889	38.2	159368	6.91	Stream 2 - R150
08.02.2025 15:29:50	Exp003_R150_#2674_1397	19.42	16582	73	24.37	122827	11.874	38.19	161697	7.011	Stream 2 - R150
08.02.2025 15:32:49	Exp003_R150_#2674_1398	19.42	16476	72	24.36	122745	11.867	38.17	168101	7.289	Stream 2 - R150
08.02.2025 15:35:49	Exp003_R150_#2674_1399	19.42	16569	73	24.37	122809	11.873	38.18	166050	7.2	Stream 2 - R150
08.02.2025 15:38:50	Exp003_R150_#2674_1400	19.42	16244	72	24.36	123032	11.894	38.15	173328	7.515	Stream 2 - R150
08.02.2025 15:41:50	Exp003_R150_#2674_1401	19.42	16532	73	24.36	122673	11.86	38.16	174363	7.56	Stream 2 - R150
08.02.2025 15:44:50	Exp003_R150_#2674_1402	19.42	16500	73	24.36	122662	11.858	38.17	174018	7.545	Stream 2 - R150
08.02.2025 15:47:50	Exp003_R150_#2674_1403	19.42	16436	72	24.36	123380	11.928	38.16	174479	7.565	Stream 2 - R150
08.02.2025 15:50:50	Exp003_R150_#2674_1404	19.42	16509	73	24.36	122620	11.854	38.15	180986	7.847	Stream 2 - R150
08.02.2025 15:53:50	Exp003_R150_#2674_1405	19.42	16428	72	24.36	123376	11.928	38.14	180245	7.815	Stream 2 - R150
08.02.2025 15:56:51	Exp003_R150_#2674_1406	19.42	16499	73	24.36	122701	11.862	38.14	183483	7.956	Stream 2 - R150
08.02.2025 15:59:50	Exp003_R150_#2674_1407	19.42	16390	72	24.35	123481	11.938	38.14	182050	7.894	Stream 2 - R150
08.02.2025 16:02:50	Exp003_R150_#2674_1408	19.42	16415	72	24.35	122572	11.85	38.12	190431	8.257	Stream 2 - R150
08.02.2025 16:05:50	Exp003_R150_#2674_1409	19.42	16449	72	24.35	123404	11.93	38.13	185333	8.036	Stream 2 - R150
08.02.2025 16:08:51	Exp003_R150_#2674_1410	19.42	15908	71	24.35	122928	11.884	38.12	193122	8.374	Stream 2 - R150
08.02.2025 16:11:51	Exp003_R150_#2674_1411	19.42	16433	72	24.35	122848	11.877	38.12	194527	8.435	Stream 2 - R150
08.02.2025 16:14:51	Exp003_R150_#2674_1412	19.42	15897	71	24.35	123134	11.904	38.12	196731	8.53	Stream 2 - R150
08.02.2025 16:17:51	Exp003_R150_#2674_1413	19.42	15851	71	24.34	123303	11.921	38.11	200383	8.688	Stream 2 - R150
08.02.2025 16:20:51	Exp003_R150_#2674_1414	19.42	15892	71	24.34	123488	11.938	38.12	195564	8.479	Stream 2 - R150
08.02.2025 16:23:51	Exp003_R150_#2674_1415	19.42	15776	71	24.34	123647	11.954	38.1	201344	8.73	Stream 2 - R150
08.02.2025 16:26:52	Exp003_R150_#2674_1416	19.42	15885	71	24.34	123308	11.921	38.1	205717	8.92	Stream 2 - R150
08.02.2025 16:29:51	Exp003_R150_#2674_1417	19.42	15823	71	24.34	123439	11.934	38.09	208500	9.04	Stream 2 - R150
08.02.2025 16:32:51	Exp003_R150_#2674_1418	19.42	16295	72	24.34	123045	11.896	38.08	211105	9.153	Stream 2 - R150
08.02.2025 16:35:51	Exp003_R150_#2674_1419	19.42	15826	71	24.33	123573	11.947	38.08	212279	9.204	Stream 2 - R150
08.02.2025 16:38:52	Exp003_R150_#2674_1420	19.42	15875	71	24.34	123065	11.897	38.08	214805	9.314	Stream 2 - R150
08.02.2025 16:41:52	Exp003_R150_#2674_1421	19.42	15848	71	24.33	123400	11.93	38.08	216781	9.399	Stream 2 - R150
08.02.2025 16:44:52	Exp003_R150_#2674_1422	19.42	15840	71	24.33	123634	11.952	38.08	218471	9.473	Stream 2 - R150
08.02.2025 16:47:52	Exp003_R150_#2674_1423	19.42	15854	71	24.33	123249	11.915	38.08	220347	9.554	Stream 2 - R150
08.02.2025 16:50:52	Exp003_R150_#2674_1424	19.42	15870	71	24.33	123590	11.948	38.08	217556	9.433	Stream 2 - R150
08.02.2025 16:53:52	Exp003_R150_#2674_1425	19.42	15846	71	24.33	123538	11.943	38.07	223598	9.695	Stream 2 - R150
08.02.2025 16:56:52	Exp003_R150_#2674_1426	19.42	15824	71	24.32	123716	11.96	38.06	226249	9.81	Stream 2 - R150
08.02.2025 16:59:52	Exp003_R150_#2674_1427	19.42	15776	71	24.32	124375	12.024	38.07	221872	9.62	Stream 2 - R150
08.02.2025 17:02:52	Exp003_R150_#2674_1428	19.42	15728	71	24.32	124438	12.03	38.05	226066	9.802	Stream 2 - R150
08.02.2025 17:05:52	Exp003_R150_#2674_1429	19.42	15780	71	24.32	124400	12.026	38.06	225399	9.773	Stream 2 - R150
08.02.2025 17:08:53	Exp003_R150_#2674_1430	19.4	15587	71	24.3	125706	12.153	38.06	227033	9.844	Stream 2 - R150
08.02.2025 17:11:53	Exp003_R150_#2674_1431	19.4	15577	71	24.3	125601	12.143	38.05	233212	10.112	Stream 2 - R150
08.02.2025 17:14:53	Exp003_R150_#2674_1432	19.4	15571	71	24.3	125006	12.085	38.04	237974	10.318	Stream 2 - R150
08.02.2025 17:17:53	Exp003_R150_#2674_1433	19.4	15566	71	24.29	125399	12.123	38.04	240497	10.428	Stream 2 - R150
08.02.2025 17:20:53	Exp003_R150_#2674_1434	19.4	15545	71	24.29	126037	12.185	38.04	236482	10.254	Stream 2 - R150
08.02.2025 17:23:53	Exp003_R150_#2674_1435	19.4	15533	70	24.29	125087	12.093	38.03	245289	10.635	Stream 2 - R150
08.02.2025 17:26:53	Exp003_R150_#2674_1436	19.4	15894	71	24.29	125796	12.162	38.02	245296	10.636	Stream 2 - R150
08.02.2025 17:29:53	Exp003_R150_#2674_1437	19.4	15546	71	24.29	125181	12.102	38.02	249688	10.826	Stream 2 - R150
08.02.2025 17:32:54	Exp003_R150_#2674_1438	19.4	15563	71	24.29	125625	12.145	38.02	249728	10.828	Stream 2 - R150
08.02.2025 17:35:53	Exp003_R150_#2674_1439	19.4	15520	70	24.28	125419	12.125	38.01	253245	10.98	Stream 2 - R150
08.02.2025 17:38:53	Exp003_R150_#2674_1440	19.4	15568	71	24.28	126111	12.192	38.02	251031	10.884	Stream 2 - R150
08.02.2025 17:41:54	Exp003_R150_#2674_1441	19.4	15562	71	24.28	126438	12.224	38.03	248620	10.78	Stream 2 - R150
08.02.2025 17:44:54	Exp003_R150_#2674_1442	19.4	15551	71	24.28	125903	12.172	38.01	258635	11.214	Stream 2 - R150
08.02.2025 17:47:54	Exp003_R150_#2674_1443	19.4	15483	70	24.27	126214	12.202	38	258410	11.204	Stream 2 - R150
08.02.2025 17:50:54	Exp003_R150_#2674_1444	19.4	15447	70	24.27	126301	12.21	38	262467	11.38	Stream 2 - R150
08.02.2025 17:53:54	Exp003_R150_#2674_1445	19.4	15557	71	24.27	126641	12.243	38.01	256008	11.1	Stream 2 - R150
08.02.2025 17:56:54	Exp003_R150_#2674_1446	19.4	15543	70	24.27	126130	12.194	37.99	265388	11.507	Stream 2 - R150
08.02.2025 17:59:54	Exp003_R150_#2674_1447	19.4	15563	71	24.27	126164	12.197	38	263818	11.439	Stream 2 - R150
08.02.2025 18:02:55	Exp003_R150_#2674_1448	19.4	15528	70	24.26	126458	12.226	37.98	270234	11.717	Stream 2 - R150
08.02.2025 18:05:55	Exp003_R150_#2674_1449	19.4	15682	71	24.26	126428	12.223	37.97	272780	11.827	Stream 2 - R150
08.02.2025 18:08:55	Exp003_R150_#2674_1450	19.4	15516	70	24.26	126888	12.267	38	265298	11.503	Stream 2 - R150
08.02.2025 18:11:55	Exp003_R150_#2674_1451	19.4	15531	70	24.26	126370	12.217	37.91	276355	11.983	Stream 2 - R150
08.02.2025 18:14:55	Exp003_R150_#2674_1452	19.4	15527	70	24.26	126377	12.218	37.92	275100	11.928	Stream 2 - R150
08.02.2025 18:17:55	Exp003_R150_#2674_1453	19.4	15520	70	24.25	127167	12.294	37.92	270843	11.744	Stream 2 - R150
08.02.2025 18:20:55	Exp003_R150_#2674_1454	19.4	15498	70	24.25	126681	12.247	37.9	280365	12.156	Stream 2 - R150
08.02.2025 18:23:55	Exp003_R150_#2674_1455	19.4	15479	70	24.25	126525	12.232	37.9	282483	12.248	Stream 2 - R150
08.02.2025 18:26:55	Exp003_R150_#2674_1456	19.4	15523	70	24.25	126859	12.264	37.91	279234	12.107	Stream 2 - R150
08.02.2025 18:29:55	Exp003_R150_#2674_1457	19.4	15473	70	24.24	127525	12.329	37.9	278902	12.093	Stream 2 - R150
08.02.2025 18:32:56	Exp003_R150_#2674_1458	19.4	15454	70	24.24	126937	12.272	37.89	288539	12.511	Stream 2 - R150
08.02.2025 18:35:56	Exp003_R150_#2674_1459	19.4	15485	70	24.24	127186	12.296	37.88	291000	12.618	Stream 2 - R150
08.02.2025 18:38:55	Exp003_R150_#2674_1460	19.39	15006	69	24.23	127551	12.331	37.88	293100	12.709	Stream 2 - R150
08.02.2025 18:41:56	Exp003_R150_#2674_1461	19.4	15531	70	24.24	126643	12.243	37.89	295325	12.805	Stream 2 - R150
08.02.2025 18:44:56	Exp003_R150_#2674_1462	19.4	14998	69	24.24	126747	12.253	37.88	296794	12.869	Stream 2 - R150
08.02.2025 18:47:56	Exp003_R150_#2674_1463	19.4	15174	70	24.23	127420	12.319	37.88	297732	12.909	Stream 2 - R150
08.02.2025 18:50:56	Exp003_R150_#2674_1464	19.4	14987	69	24.23	127959	12.371	37.89	291367	12.633	Stream 2 - R150
08.02.2025 18:53:56	Exp003_R150_#2674_1465	19.4	15026	69	24.23	127858	12.361	37.89	292100	12.665	Stream 2 - R150
08.02.2025 18:56:56	Exp003_R150_#2674_1466	19.4	15455	70	24.23	128117	12.386	37.89	293807	12.739	Stream 2 - R150
08.02.2025 18:59:56	Exp003_R150_#2674_1467	19.4	15042	69	24.23	128053	12.38	37.89	295770	12.824	Stream 2 - R150
08.02.2025 19:02:56	Exp003_R150_#2674_1468	19.4	15069	70	24.23	127521	12.328	37.88	300584	13.033	Stream 2 - R150
08.02.2025 19:05:56	Exp003_R150_#2674_1469	19.4	14956	69	24.22	128111	12.385	37.87	304582	13.206	Stream 2 - R150
08.02.2025 19:08:57	Exp003_R150_#2674_1470	19.4	15003	69	24.22	128034	12.378	37.87	306708	13.299	Stream 2 - R150
08.02.2025 19:11:57	Exp003_R150_#2674_1471	19.39	15313	70	24.2	130195	12.587	37.88	305232	13.235	Stream 2 - R150
08.02.2025 19:14:57	Exp003_R150_#2674_1472	19.39	15292	70	24.2	130329	12.6	37.87	307032	13.313	Stream 2 - R150
08.02.2025 19:17:57	Exp003_R150_#2674_1473	19.39	14805	69	24.2	129952	12.563	37.86	312835	13.564	Stream 2 - R150
08.02.2025 19:20:57	Exp003_R150_#2674_1474	19.39	14871	69	24.2	130266	12.594	37.88	307398	13.328	Stream 2 - R150
08.02.2025 19:23:57	Exp003_R150_#2674_1475	19.39	14862	69	24.19	129804	12.549	37.86	313759	13.604	Stream 2 - R150
08.02.2025 19:26:57	Exp003_R150_#2674_1476	19.39	14891	69	24.19	130297	12.597	37.87	310630	13.469	Stream 2 - R150
08.02.2025 19:29:57	Exp003_R150_#2674_1477	19.39	14756	69	24.19	130206	12.588	37.84	322441	13.981	Stream 2 - R150
08.02.2025 19:32:58	Exp003_R150_#2674_1478	19.39	14888	69	24.19	130134	12.581	37.86	317465	13.765	Stream 2 - R150
08.02.2025 19:35:57	Exp003_R150_#2674_1479	19.39	14821	69	24.19	129984	12.566	37.84	325857	14.129	Stream 2 - R150
08.02.2025 19:38:58	Exp003_R150_#2674_1480	19.39	14841	69	24.18	130225	12.59	37.85	326059	14.138	Stream 2 - R150
08.02.2025 19:41:58	Exp003_R150_#2674_1481	19.39	14833	69	24.18	130221	12.589	37.85	328527	14.245	Stream 2 - R150
08.02.2025 19:44:58	Exp003_R150_#2674_1482	19.39	14877	69	24.18	130226	12.59	37.85	328031	14.223	Stream 2 - R150
08.02.2025 19:47:57	Exp003_R150_#2674_1483	19.39	14819	69	24.18	130582	12.624	37.84	331463	14.372	Stream 2 - R150
08.02.2025 19:50:58	Exp003_R150_#2674_1484	19.39	14818	69	24.18	130385	12.605	37.84	334050	14.484	Stream 2 - R150
08.02.2025 19:53:58	Exp003_R150_#2674_1485	19.39	14832	69	0	0	0	37.85	325468	14.112	Stream 2 - R150
08.02.2025 19:56:58	Exp003_R150_#2674_1486	19.39	14806	69	0	0	0	37.83	337401	14.629	Stream 2 - R150
08.02.2025 19:59:58	Exp003_R150_#2674_1487	19.39	14790	69	0	0	0	37.83	337079	14.615	Stream 2 - R150
08.02.2025 20:02:58	Exp003_R150_#2674_1488	19.39	14864	69	0	0	0	37.84	329035	14.267	Stream 2 - R150
08.02.2025 20:05:58	Exp003_R150_#2674_1489	19.39	14771	69	0	0	0	37.85	330731	14.34	Stream 2 - R150
08.02.2025 20:08:59	Exp003_R150_#2674_1490	19.39	14787	69	0	0	0	37.83	342614	14.855	Stream 2 - R150
08.02.2025 20:11:59	Exp003_R150_#2674_1491	19.39	14834	69	0	0	0	37.83	340476	14.763	Stream 2 - R150
08.02.2025 20:14:59	Exp003_R150_#2674_1492	19.39	14831	69	0	0	0	37.84	337883	14.65	Stream 2 - R150
